world_x,world_y,world_heading,local_vx,local_vy,slip_angle,yaw_rate,steer,throttle,hand_brake,brake
6.184825906530023e-05,-0.8463774919509888,-89.98953247070312,1.8710409743321734,-0.004552153377155218,-0.139397623899002,-0.0015296086203306913,0.0,0.0,0,0.0
-3.8874692108947784e-05,-0.9807791709899902,-89.99372863769531,1.8543111638422354,-0.008309612666702285,-0.2567544032847265,-0.15461088716983795,-0.0033233764115720987,1.0,0,0.0
-0.000486052013002336,-1.1743122339248657,-90.01275634765625,1.9647244841257794,-0.008629484972328445,-0.2516535531045594,-0.19410440325737,-0.0033233764115720987,1.0,0,0.0
-0.0007540649967268109,-1.2765369415283203,-90.02273559570312,2.098382287240262,-0.00872892293637107,-0.23833958700558877,-0.2037680298089981,-0.0033233764115720987,1.0,0,0.0
-0.0013130170991644263,-1.4719088077545166,-90.04159545898443,2.37168606002414,-0.009099220146453467,-0.21982014017859594,-0.2280886322259903,-0.0033233764115720987,1.0,0,0.0
-0.0017162422882393003,-1.6015625,-90.05400085449219,2.539305348478471,-0.009321764149204327,-0.21033128356114364,-0.24372157454490662,-0.0033233764115720987,1.0,0,0.0
-0.0021689929999411106,-1.7383198738098145,-90.06713104248047,2.70526551134803,-0.009597929788400327,-0.2032771159337718,-0.2588770091533661,-0.0033233764115720987,1.0,0,0.0
-0.002672797767445445,-1.8815574645996094,-90.08077239990234,2.869748693887676,-0.00988772560921139,-0.1974119599554926,-0.2737330496311188,-0.0033233764115720987,1.0,0,0.0
-0.003045371500775218,-1.9820349216461182,-90.09037780761719,2.9797006558034598,-0.0101013659505141,-0.19423542693305298,-0.2834762930870056,-0.0033233764115720987,1.0,0,0.0
-0.0035080346278846264,-2.1014997959136963,-90.10171508789062,3.106192962606608,-0.01034624351522336,-0.19084258841513485,-0.29483529925346375,-0.0033233764115720987,1.0,0,0.0
-0.004021146334707737,-2.227940559387207,-90.11370086669922,3.234993456584411,-0.010606002445589477,-0.18784489641657934,-0.3062567412853241,-0.0033233764115720987,1.0,0,0.0
-0.004512243904173374,-2.34373140335083,-90.1246337890625,3.348999060932394,-0.010842496452675866,-0.18549635725026695,-0.31630125641822815,-0.0033233764115720987,1.0,0,0.0
-0.005296266637742519,-2.5194647312164307,-90.14124298095703,3.515507588348616,-0.011193553564056423,-0.18243203988577886,-0.3308575451374054,-0.0033233764115720987,1.0,0,0.0
-0.006213763263076544,-2.712632656097412,-90.1593627929687,3.690166909657796,-0.011568655618137271,-0.17962140944176025,-0.3459149897098541,-0.0033233764115720987,1.0,0,0.0
-0.007174169644713402,-2.9028563499450684,-90.17716217041016,3.855036012289348,-0.011926164276688082,-0.1772530031814473,-0.36009079217910767,-0.0033233764115720987,1.0,0,0.0
-0.008248352445662022,-3.1040430068969727,-90.19589233398432,4.023027652306331,-0.012297806859661255,-0.1751442715630497,-0.3745114803314209,-0.0033233764115720987,1.0,0,0.0
-0.00899947714060545,-3.2379534244537354,-90.20830535888672,4.130947952929123,-0.012526523990681316,-0.17374093724143072,-0.38356804847717285,-0.0033233764115720987,1.0,0,0.0
-0.009794807992875576,-3.3747427463531494,-90.2210083007812,4.238741073486946,-0.012756024542631837,-0.17242482216304614,-0.3926522731781006,-0.0033233764115720987,1.0,0,0.0
-0.010687831789255142,-3.523404121398926,-90.2347412109375,4.353639326311393,-0.013011232898443467,-0.17123295448078665,-0.4023459553718567,-0.0033233764115720987,1.0,0,0.0
-0.012108299881219864,-3.7489559650421143,-90.25556182861328,4.522574124626616,-0.013365565851036834,-0.16932575931758287,-0.41637834906578064,-0.0033233764115720987,1.0,0,0.0
-0.013637671247124672,-3.9788930416107178,-90.27666473388672,4.688853452345185,-0.013702400320665987,-0.16743698519394307,-0.43001049757003784,-0.0033233764115720987,1.0,0,0.0
-0.015302254818379879,-4.216640949249268,-90.29840087890625,4.855552892323893,-0.01404123644073432,-0.16568686949461464,-0.4436185956001282,-0.0033233764115720987,1.0,0,0.0
-0.01707172393798828,-4.457172870635986,-90.32032012939453,5.019163275624006,-0.014312632519110791,-0.16338405093626787,-0.4554196000099182,-0.003289806889370084,1.0,0,0.0
-0.018948804587125778,-4.705296039581299,-90.34158325195312,5.18329845493897,-0.013080890358730946,-0.14459484400187272,-0.4233386516571045,-0.0026855533942580223,1.0,0,0.0
-0.020838577300310135,-4.960827827453613,-90.35855865478516,5.347381068903062,-0.009319769082621124,-0.09985877124278675,-0.3061286211013794,-0.0014770518755540252,1.0,0,0.0
-0.02266026847064495,-5.217713356018066,-90.36896514892578,5.506583630450021,-0.005881483024010661,-0.06119657028268421,-0.1831808239221573,-0.0008392335730604827,1.0,0,0.0
-0.024588031694293022,-5.490395545959473,-90.37614440917969,5.672952402393146,-0.004728777670627807,-0.04775977752568632,-0.1341543048620224,-0.0008392335730604827,1.0,0,0.0
-0.026637420058250427,-5.776883602142334,-90.38219451904297,5.843146720875166,-0.004375203089036578,-0.04290164887452765,-0.11919155716896057,-0.0008392335730604827,1.0,0,0.0
-0.02870502695441246,-6.062478542327881,-90.38780212402344,6.008831122135,-0.0042665573945867355,-0.040682736771778,-0.1159348264336586,-0.0008392335730604827,1.0,0,0.0
-0.030886497348546982,-6.360354900360107,-90.39354705810541,6.133952234245769,-0.004217145201708947,-0.03939133832100028,-0.12267789989709854,-0.0008392335730604827,1.0,0,0.0
-0.03306013345718384,-6.6544647216796875,-90.39990234375,6.182732323331642,-0.004142604572167405,-0.038389778870242385,-0.1300140917301178,-0.0008392335730604827,1.0,0,0.0
-0.03538890928030014,-6.964114665985107,-90.4059829711914,6.372600826354495,-0.00424460557676852,-0.03816306090039219,-0.12069610506296158,-0.0008392335730604827,1.0,0,0.0
-0.0361945666372776,-7.070127487182617,-90.4079360961914,6.445585568535005,-0.004290105981663829,-0.03813539230760572,-0.11876849830150604,-0.0008392335730604827,1.0,0,0.0
-0.0378391407430172,-7.28499698638916,-90.41175079345703,6.59755868267994,-0.0043865789499367355,-0.03809476196768896,-0.11645078659057617,-0.0008392335730604827,1.0,0,0.0
-0.040409211069345474,-7.617194652557373,-90.41742706298828,6.834670395868875,-0.004535608271448645,-0.03802248868073437,-0.11572124809026718,-0.0008392335730604827,1.0,0,0.0
-0.043184321373701096,-7.971370220184326,-90.42330932617188,7.0817865110161735,-0.00467362703115437,-0.03781236121408275,-0.11742779612541199,-0.0008392335730604827,1.0,0,0.0
-0.04602107033133507,-8.328808784484863,-90.42923736572266,7.322739155372968,-0.004781440481339265,-0.037411727975015525,-0.12018868327140808,-0.0008392335730604827,1.0,0,0.0
-0.046975549310445786,-8.448068618774414,-90.43114471435547,7.401149981216103,-0.004818985692613929,-0.03730602786228045,-0.12123457342386246,-0.0008392335730604827,1.0,0,0.0
-0.04898325726389885,-8.697381019592285,-90.43524932861334,7.562053826420197,-0.004878840340998468,-0.03696574143170338,-0.12348245084285736,-0.0008392335730604827,1.0,0,0.0
-0.05213252454996109,-9.084503173828125,-90.44156646728516,7.804221794962262,-0.004968590841095487,-0.03647759625426318,-0.12708163261413574,-0.0008392335730604827,1.0,0,0.0
-0.05540667474269867,-9.4820556640625,-90.44800567626953,8.043654702798,-0.005054080061811753,-0.03600072782755747,-0.13079041242599487,-0.0008392335730604827,1.0,0,0.0
-0.0565137043595314,-9.615240097045898,-90.45014190673828,8.12173430399251,-0.005079189933079223,-0.035831769748095633,-0.13203264772891998,-0.0008392335730604827,1.0,0,0.0
-0.05877521261572838,-9.885613441467285,-90.45455932617188,8.277332039635972,-0.005117933799250254,-0.03542638772419667,-0.1344965398311615,-0.0008392335730604827,1.0,0,0.0
-0.06110206991434097,-10.161587715148926,-90.45903778076172,8.432459023519472,-0.005163602791752361,-0.03508497512910901,-0.13694894313812256,-0.0008392335730604827,1.0,0,0.0
-0.0653398185968399,-10.658394813537598,-90.46710968017572,8.702669135486834,-0.0052328553210019,-0.03445155606963005,-0.14126242697238922,-0.0008392335730604827,1.0,0,0.0
-0.06911861151456833,-11.094888687133789,-90.4741821289063,8.930996458952347,-0.005281531367651901,-0.033883053028746876,-0.14491073787212372,-0.0008392335730604827,1.0,0,0.0
-0.0701153427362442,-11.209077835083008,-90.47600555419922,8.989438481163631,-0.005297553864741469,-0.03376489520115464,-0.14584055542945862,-0.0008392335730604827,1.0,0,0.0
-0.0715055763721466,-11.367786407470703,-90.47861480712896,9.069877937805606,-0.005310328509075535,-0.03354613853768336,-0.14711429178714752,-0.0008392335730604827,1.0,0,0.0
-0.07414725422859192,-11.667163848876953,-90.48346710205078,9.218940148850473,-0.005339590765408228,-0.033185591971868274,-0.14947880804538727,-0.0008392335730604827,1.0,0,0.0
-0.07714197784662247,-12.003327369689941,-90.48889923095703,9.382466522469137,-0.005370972782995698,-0.03279884273961925,-0.15207068622112274,-0.0008392335730604827,1.0,0,0.0
-0.0813429206609726,-12.46928596496582,-90.49646759033203,9.602809036180652,-0.005401723649787443,-0.032229729727862,-0.1555505394935608,-0.0008392335730604827,1.0,0,0.0
-0.08568287640810013,-12.944171905517578,-90.50415802001953,9.82036660505591,-0.005429052136818102,-0.031675166551569184,-0.1589745134115219,-0.0008392335730604827,1.0,0,0.0
-0.08994437009096146,-13.404109954833984,-90.5115737915039,10.02478318959689,-0.0054536512499619855,-0.03116986853020243,-0.1621726155281067,-0.0008392335730604827,1.0,0,0.0
-0.09447932988405228,-13.88704776763916,-90.51938629150396,10.233270516529718,-0.00546946216913359,-0.030623354820607247,-0.16541355848312378,-0.0008392335730604827,1.0,0,0.0
-0.09911800920963287,-14.374394416809082,-90.52722930908203,10.437732999894903,-0.005487671341226769,-0.03012343615260842,-0.1685754805803299,-0.0008392335730604827,1.0,0,0.0
-0.1006704717874527,-14.536051750183105,-90.52986145019531,10.504311753576095,-0.005487203249537026,-0.029929953686681766,-0.16959992051124573,-0.0008392335730604827,1.0,0,0.0
-0.10389945656061172,-14.869979858398438,-90.53524780273438,10.639954210617013,-0.005492665262051541,-0.029577807289077003,-0.17169030010700226,-0.0008392335730604827,1.0,0,0.0
-0.10872557759284973,-15.36354923248291,-90.543212890625,10.836016934241893,-0.005495636988334884,-0.0290583510022715,-0.1746968775987625,-0.0008392335730604827,1.0,0,0.0
-0.11383409053087234,-15.878917694091797,-90.55150604248047,11.035401856206366,-0.005496957550889317,-0.028540188318999904,-0.1777375340461731,-0.0008392335730604827,1.0,0,0.0
-0.11907553672790527,-16.40050506591797,-90.55990600585938,11.231988536242477,-0.005490476707423322,-0.028007607214428697,-0.18072128295898438,-0.0008392335730604827,1.0,0,0.0
-0.12435581535100937,-16.91888427734375,-90.56824493408203,11.422506380829807,-0.0054809885508141365,-0.027492870855647274,-0.1835942268371582,-0.0008392335730604827,1.0,0,0.0
-0.12988580763339996,-17.45444679260254,-90.57685089111328,11.614532409606168,-0.005465827414567623,-0.026963532717501272,-0.1864815652370453,-0.0008392335730604827,1.0,0,0.0
-0.13590307533740997,-18.028959274291992,-90.5860595703125,11.815397772161722,-0.005446743773456261,-0.026412603243933797,-0.18948185443878174,-0.0008392335730604827,1.0,0,0.0
-0.14189080893993378,-18.592609405517578,-90.59506225585938,12.007640058591948,-0.005429671487520396,-0.025908275311610968,-0.19233696162700653,-0.0008392335730604827,1.0,0,0.0
-0.14822740852832794,-19.18120002746582,-90.60433959960938,12.20355734268351,-0.005201295922260762,-0.024420116447529023,-0.18922987580299377,-0.0007720948779024184,1.0,0,0.0
-0.1544950306415558,-19.761638641357422,-90.61135864257812,12.392212829298236,-0.002614290972756561,-0.012087255242821685,-0.11314871907234192,0.0002685546933207661,1.0,0,0.0
-0.1606026440858841,-20.360763549804688,-90.60478210449219,12.582370098331618,0.010361521464148357,0.04718278992900667,0.31306275725364685,0.003994772210717201,1.0,0,0.0
-0.16411037743091583,-20.751039505004883,-90.58409881591797,12.7037779999219,0.023805846867838515,0.10736750752224308,0.8096073269844055,0.006948964204639196,1.0,0,0.0
-0.16570241749286652,-20.949710845947266,-90.56694793701172,12.76485248633383,0.031160970482713324,0.1398675448892522,1.1066974401474,0.008325387723743916,1.0,0,0.0
-0.1675264686346054,-21.19572639465332,-90.54050445556646,12.839885517132942,0.03965746274400962,0.176964043170935,1.472543478012085,0.009466835297644138,1.0,0,0.0
-0.17044934630393982,-21.66427230834961,-90.47318267822266,12.98100223811124,0.050553792429802284,0.22313410763492472,2.074385166168213,0.0101718595251441,1.0,0,0.0
-0.17324814200401306,-22.29514503479004,-90.35453796386719,13.167365693648097,0.0545098123245263,0.2371897669602899,2.636500835418701,0.010138287208974361,1.0,0,0.0
-0.17503181099891663,-22.98564338684082,-90.20560455322266,13.366847487369636,0.053623391395163596,0.22985057499401018,3.0032365322113037,0.01007114164531231,1.0,0,0.0
-0.1752581149339676,-23.205656051635742,-90.1552734375,13.42942694706154,0.052053774115561315,0.22208294449297497,3.0748326778411865,0.009802560321986675,1.0,0,0.0
-0.1753241866827011,-23.645780563354492,-90.05487060546875,13.55331721393458,0.04517667903704905,0.19098080995631989,3.071387767791748,0.007989672012627125,1.0,0,0.0
-0.17476226389408112,-24.31304359436035,-89.9172134399414,13.73793903270526,0.02450162285702162,0.1021869519916437,2.613431692123413,0.0033569461666047573,1.0,0,0.0
-0.17395606637001038,-24.95547103881836,-89.82377624511719,13.911901423788825,-0.004046753932571243,-0.01666644345850525,1.6731288433074951,-0.0017120378324761987,1.0,0,0.0
-0.1730480194091797,-25.65725326538086,-89.77210998535156,14.097994056011627,-0.025827364363894805,-0.104965099139124,0.6643261909484863,-0.0033233764115720987,1.0,0,0.0
-0.17271286249160767,-25.889694213867188,-89.76544189453125,14.158757762867163,-0.029079526609553517,-0.11767500077456809,0.4033355116844177,-0.0033233764115720987,1.0,0,0.0
-0.1719818264245987,-26.335426330566406,-89.76229095458984,14.274121908543657,-0.03175857366527354,-0.1274774921053009,0.004038189072161913,-0.0033233764115720987,1.0,0,0.0
-0.17060497403144836,-27.07705307006836,-89.77748107910156,14.462802638928105,-0.03109511559206722,-0.12318609446460639,-0.4439237117767334,-0.0033233764115720987,1.0,0,0.0
-0.16963644325733185,-27.591073989868164,-89.79808807373053,14.591266740074134,-0.02892684459770094,-0.11358739419864758,-0.6485851407051086,-0.0033233764115720987,1.0,0,0.0
-0.16922084987163544,-27.82060432434082,-89.8093490600586,14.648022193064836,-0.02766105095264054,-0.10819615090481763,-0.7215530872344971,-0.0033233764115720987,1.0,0,0.0
-0.16877932846546173,-28.06962776184082,-89.82239532470703,14.709212573270195,-0.02640248588258616,-0.10284367047923161,-0.7871033549308777,-0.0033233764115720987,1.0,0,0.0
-0.16801752150058746,-28.55297088623047,-89.85040283203125,14.82677147552075,-0.023838999172054332,-0.09212207046842197,-0.8905324935913086,-0.0033233764115720987,1.0,0,0.0
-0.1671467125415802,-29.269474029541016,-89.89641571044916,14.9982198372764,-0.020223085745659036,-0.07725562047291398,-0.9970088601112366,-0.0033233764115720987,1.0,0,0.0
-0.16669104993343353,-29.98626136779785,-89.94590759277344,15.16648122365435,-0.01704302045303218,-0.06438492444907926,-1.0669410228729248,-0.0033233764115720987,1.0,0,0.0
-0.16670529544353485,-30.734174728393555,-89.99955749511719,15.338770754491371,-0.014550105727896152,-0.05434981897809453,-1.1138561964035034,-0.0033233764115720987,1.0,0,0.0
