world_x,world_y,world_heading,local_vx,local_vy,slip_angle,yaw_rate,steer,throttle,hand_brake,brake
-0.0007824805215932429,-0.6379806995391846,-90.01189422607422,1.404245529793342,0.037307697295716716,1.5218641390306455,-0.0007127309218049049,0.0,0.0,0,0.0
-0.0007776065031066537,-0.7819745540618896,-90.01964569091797,1.3717076128421597,0.022327797313968244,0.9325424718667515,-0.08375778049230576,-0.0022827188950031996,1.0,0,0.0
-0.0009505429770797491,-0.9139029383659363,-90.02996063232422,1.5466194061596732,0.01410012618527974,0.5223362324705927,-0.10219734907150269,-0.0022827188950031996,1.0,0,0.0
-0.0012358574895188212,-1.0747957229614258,-90.04046630859375,1.9531293002875754,0.007766374190624232,0.227828298675046,-0.12092342227697372,-0.0022827188950031996,1.0,0,0.0
-0.0015222546644508839,-1.2130478620529175,-90.04878997802734,2.2845736078070566,0.004270485172663455,0.10710116549521187,-0.13937689363956451,-0.0022827188950031996,1.0,0,0.0
-0.003363164607435465,-1.3345820903778076,-90.05001068115234,2.554266815402293,0.07581528144483383,1.700143735543129,0.11758708953857422,-0.0022827188950031996,1.0,0,0.0
-0.002938740188255906,-1.4427802562713623,-90.05187225341797,2.777049504793824,0.0655541063276864,1.3522539908273647,-0.08500700443983078,-0.0022827188950031996,1.0,0,0.0
-0.0020852184388786554,-1.646200180053711,-90.06091308593744,3.1523557061085095,0.012407079972261367,0.22550426611197363,-0.12885957956314087,-0.0022827188950031996,1.0,0,0.0
-0.0020230321679264307,-1.7695825099945068,-90.06600952148438,3.3616294070512,-0.00316859612807901,-0.05400569559249108,-0.1446250081062317,-0.0022827188950031996,1.0,0,0.0
-0.0022785919718444347,-1.9632607698440552,-90.0747299194336,3.667046487912246,-0.014746188361740006,-0.23040062898531005,-0.17737369239330292,-0.0022827188950031996,1.0,0,0.0
-0.0028068670071661472,-2.1615915298461914,-90.08616638183594,3.9549070788584397,-0.021056922045734845,-0.30505429312192617,-0.26643556356430054,-0.003155528102070093,1.0,0,0.0
