world_x,world_y,world_heading,local_vx,local_vy,slip_angle,yaw_rate,steer,throttle,hand_brake,brake
-368.99945068359375,471.3164978027344,-89.99789428710932,1.5286409687181588,-0.000484426648591332,-0.018157044433761784,-0.006293741520494223,0.0,0.0,0,0.0
-368.9994201660156,471.194091796875,-89.9984130859375,1.3844234858101483,-0.0003271164536132086,-0.013538048411011637,-0.005375375971198082,0.0,0.0,0,0.0
-369.0009765625,471.0591735839844,-90.06121063232422,1.3599967796320362,-0.022691378798501152,-0.9558843473540779,-0.7021427154541016,-0.017054876312613487,1.0,0,0.0
-369.0031433105469,470.89776611328125,-90.14482116699224,1.8613305518259016,-0.03190481707036796,-0.9820031140139621,-0.9658322334289551,-0.017054876312613487,1.0,0,0.0
-369.0056457519531,470.7278747558594,-90.23193359375,2.3776213577150895,-0.040113336232533464,-0.9665571324512309,-1.2241660356521606,-0.017054876312613487,1.0,0,0.0
-369.0078125,470.5964050292969,-90.2988510131836,2.716672842613377,-0.045196577190343756,-0.9531270198279513,-1.3886672258377075,-0.017054876312613487,1.0,0,0.0
-369.01031494140625,470.44970703125,-90.37335968017578,3.050364039296656,-0.05021530630154999,-0.9431219592935862,-1.554821252822876,-0.017155613750219345,1.0,0,0.0
-369.0150451660156,470.1982727050781,-90.500244140625,3.544907156019011,-0.056979490978801506,-0.9208713095956083,-1.7874680757522583,-0.017155613750219345,1.0,0,0.0
-369.0190124511719,470.0010070800781,-90.59825897216797,3.8838338157658976,-0.060617210743048024,-0.8941753417854806,-1.9211212396621704,-0.01685340143740177,1.0,0,0.0
-369.02349853515625,469.7945556640625,-90.69851684570312,4.205691327710351,-0.06334538756814728,-0.8629137805115913,-2.027254104614258,-0.016484037041664124,1.0,0,0.0
-369.02593994140625,469.6876525878906,-90.74942016601562,4.3617797333070865,-0.06444229521435249,-0.846444160817863,-2.0725009441375732,-0.016282565891742706,1.0,0,0.0
-369.0314636230469,469.4543151855469,-90.85901641845703,4.669371441154911,-0.06720937728971728,-0.8246394349845346,-2.183617353439331,-0.016282565891742706,1.0,0,0.0
